player_id;name_first;name_last;hand;dob;ioc;height;wikidata_id;Name
117290;Rafael;Ortega;U;;MEX;;Q104879793;Rafael Ortega
117291;Corbett;Parker;U;19340107.0;NZL;;;Corbett Parker
117292;Roy;Karaoglan;U;;LIB;;;Roy Karaoglan
117293;Hee Chin;Lim;U;;MAS;;;Hee Chin Lim
117294;Chew Bee;Ong;U;;MAS;;;Chew Bee Ong
117295;Raja;Praesody;U;;SRI;;;Raja Praesody
117296;Henk;Goris;U;19320323.0;NED;;Q2323794;Henk Goris
117297;Cesar;Carmona;U;;PHI;;;Cesar Carmona
117298;Douglas;Scharenguivel;U;;SRI;;;Douglas Scharenguivel
117299;Bengt;Axelsson;U;19281112.0;SWE;;Q90151294;Bengt Axelsson
117300;Eduardo;Dungo;U;;PHI;;;Eduardo Dungo
117301;Gaetan;Koenig;U;19341107.0;RSA;;;Gaetan Koenig
117302;Albert;Gaertner;U;19390309.0;RSA;;Q20961830;Albert Gaertner
117303;Reider;Getz;U;;CAN;;;Reider Getz
117304;Derek;Arthurs;U;19400323.0;IRL;;;Derek Arthurs
117305;Nikolai;Chuparov;U;19341120.0;BUL;;Q12288795;Nikolai Chuparov
117306;Rangel;Rangelov;U;19370213.0;BUL;;Q12292143;Rangel Rangelov
117307;Juan;Arredondo;U;;MEX;;Q104879806;Juan Arredondo
117308;Eduardo;Zuleta;R;19351119.0;ECU;;Q5340809;Eduardo Zuleta
117309;Omar;Pabst;U;;CHI;;;Omar Pabst
117310;Jose Alejandro;Cortes;U;;COL;;;Jose Alejandro Cortes
117311;Zoltan;Katona;U;;HUN;;;Zoltan Katona
117312;Andras;Szikszay;U;19360601.0;HUN;;;Andras Szikszay
117313;Thorkild;Larsen;U;19420513.0;DEN;;;Thorkild Larsen
117314;John;Souter;U;19421008.0;NZL;;;John Souter
117315;Stepan;Koudelka;U;19450221.0;TCH;;Q92253285;Stepan Koudelka
117316;Shaher;Mourad;U;19440107.0;EGY;;;Shaher Mourad
117317;Mabrouk;Mohammed Ali;U;19420701.0;EGY;;;Mabrouk Mohammed Ali
117318;Saeed;Mohammed Mabrouk;U;19470519.0;EGY;;;Saeed Mohammed Mabrouk
117319;Edouard;Samuel;U;;LIB;;;Edouard Samuel
117320;Nick;Kalyvas;U;;GRE;;;Nick Kalyvas
117321;Edvard;Raastad;U;19360607.0;NOR;;Q19974627;Edvard Raastad
117322;Wieslaw;Bielanowicz;U;;POL;;;Wieslaw Bielanowicz
117323;Stanislaw;Szczukiewicz;U;;POL;;;Stanislaw Szczukiewicz
117324;Oded;Shay;U;19450329.0;ISR;;;Oded Shay
117325;Julius;Mayer;U;19370608.0;RSA;;;Julius Mayer
117326;Gamini;Perera;U;;SRI;;;Gamini Perera
117327;Kanagaratnam;Arichandran;U;19320603.0;SRI;;;Kanagaratnam Arichandran
117328;Constantin;Nastase;U;;ROU;;;Constantin Nastase
117329;David;Asz;U;;ISR;;;David Asz
117330;Joao;Roquette;U;19400717.0;POR;;;Joao Roquette
117331;Aleksandr;Ivanov;U;19450412.0;URS;;;Aleksandr Ivanov
117332;Vladimir;Presecki;U;;YUG;;;Vladimir Presecki
117333;Rudolf;Sivokhin;U;19340407.0;URS;;;Rudolf Sivokhin
117334;Jozef;Orlikowski;U;19340819.0;POL;;;Jozef Orlikowski
117335;Antonio;Azevedo Gomes;U;19250601.0;POR;;;Antonio Azevedo Gomes
117336;Sjur Lars;Galtung Hansen;U;19430721.0;NOR;;;Sjur Lars Galtung Hansen
117337;Sheikh;Qutubuddin;U;;PAK;;;Sheikh Qutubuddin
117338;Zulfi;Rahim;U;;PAK;;;Zulfi Rahim
117339;Hoang Duc;Luu;U;19440101.0;VIE;;Q107015515;Hoang Duc Luu
117340;Wieslaw;Nowicki;U;19420607.0;POL;;;Wieslaw Nowicki
117341;Piotr;Jamroz;U;19400204.0;POL;;;Piotr Jamroz
117342;Alexandru;Bardan;U;19370319.0;ROU;;;Alexandru Bardan
117343;Bruno;Schweizer;U;19360417.0;SUI;;;Bruno Schweizer
117344;Sutiraphan;Karalak;U;19341201.0;THA;;;Sutiraphan Karalak
117345;Seri;Charuchinda;U;;THA;;;Seri Charuchinda
117346;Pavel;Korda;U;19351212.0;TCH;;;Pavel Korda
117347;Orlando;Bracamonte;U;19420709.0;VEN;;;Orlando Bracamonte
117348;Y;Wang;U;;CHN;;;Y Wang
117349;F;Egyir;U;;GHA;;;F Egyir
117350;Frank;Wilding;U;18860517.0;NZL;;;Frank Wilding
117351;Jurence Zosimo;Mendoza;L;19960529.0;PHI;;;Jurence Zosimo Mendoza
117352;Oliver;Anderson;U;19980430.0;AUS;;Q22003141;Oliver Anderson
117353;Duck Hee;Lee;R;19980529.0;KOR;175.0;Q18637624;Duck Hee Lee
117354;Hannes;Wagner;R;19951025.0;GER;;;Hannes Wagner
117355;Jakub;Oravec;R;19950410.0;SVK;;;Jakub Oravec
117356;Cem;Ilkel;R;19950821.0;TUR;185.0;Q19560809;Cem Ilkel
117357;Omar;Jasika;L;19970518.0;AUS;183.0;Q18001365;Omar Jasika
117358;Harry;Bourchier;R;19960124.0;AUS;185.0;Q105195500;Harry Bourchier
117359;Jake;Delaney;U;19970514.0;AUS;;Q18921634;Jake Delaney
117360;Marc;Polmans;R;19970502.0;AUS;188.0;Q19059583;Marc Polmans
117361;Akira;Santillan;R;19970522.0;AUS;180.0;Q25999882;Akira Santillan
117362;Paul;Woerner;R;19960823.0;GER;;;Paul Woerner
117363;Matej;Maruscak;R;19950117.0;SVK;;;Matej Maruscak
117364;Luka;Ilic;R;19950310.0;SRB;;;Luka Ilic
117365;Petros;Chrysochos;R;19960408.0;CYP;185.0;Q7179071;Petros Chrysochos
117366;Agustin;Ramini;U;19790702.0;ARG;;;Agustin Ramini
117367;Ramiro;Juan;U;19800604.0;ARG;;;Ramiro Juan
117368;Walter;Deambrogio;U;19751230.0;ARG;;;Walter Deambrogio
117369;Sergio;Limina;U;19671031.0;ARG;;;Sergio Limina
117370;Sebastian;Di Stefano;U;19770907.0;ARG;;;Sebastian Di Stefano
117371;Agustin;Pacheco;U;19780718.0;ARG;;;Agustin Pacheco
117372;Ariel;Rossi;U;19741124.0;ARG;;;Ariel Rossi
117373;Aeron;Martinovic;U;19771215.0;AUS;;;Aeron Martinovic
117374;Matthew;Coghlan;U;19760717.0;AUS;;;Matthew Coghlan
117375;Chris;Browne;U;19770114.0;AUS;;;Chris Browne
117376;Jason;Sellin;U;19810530.0;AUS;;;Jason Sellin
117377;Jason;Todd;U;19710828.0;AUS;;;Jason Todd
117378;Phillip;Harris;U;19800909.0;AUS;;;Phillip Harris
117379;Pierre;Hubener;U;19790801.0;GER;;;Pierre Hubener
117380;Jurgen;Moser;U;19820111.0;AUT;;;Jurgen Moser
117381;Zsolt;Somogyi;U;19810627.0;HUN;;;Zsolt Somogyi
117382;Hans Peter;Quatember;U;19790119.0;AUT;;;Hans Peter Quatember
117383;Christian;Meyer;U;19771207.0;GER;;;Christian Meyer
117384;Andreas;Posavac;U;19780322.0;AUT;;;Andreas Posavac
117385;Michael;Heel;U;19760605.0;AUT;;;Michael Heel
117386;Stefan;Schwab;U;19760913.0;AUT;;;Stefan Schwab
117387;Oliver;Schwoerer;U;19801215.0;GER;;;Oliver Schwoerer
117388;Michael;Lukas;U;19801230.0;AUT;;;Michael Lukas
117389;Thomas;Wild;U;19760320.0;AUT;;;Thomas Wild
117390;Robert;Krepp;U;19761202.0;AUT;;;Robert Krepp
117391;Manuel;Harand;U;19770927.0;AUT;;;Manuel Harand
117392;Yasin Sakib;Huda;U;19811118.0;BAN;;;Yasin Sakib Huda
117393;Kaisan;Ahmed;U;19800901.0;BAN;;;Kaisan Ahmed
117394;Abu Hena Tasawar;Collins;U;19790122.0;BAN;;;Abu Hena Tasawar Collins
117395;Dilip;Passia;R;19730110.0;BAN;;;Dilip Passia
117396;Moinuddin;Walliullah;U;19750722.0;BAN;;;Moinuddin Walliullah
117397;Nadeem Kamran;Khan;U;19820727.0;BAN;;;Nadeem Kamran Khan
117398;Jaroslav;Pesek;U;19761129.0;CZE;;;Jaroslav Pesek
117399;Bertrand;Tinck;U;19771008.0;BEL;;;Bertrand Tinck
117400;Erik;Truempler;U;19761012.0;GER;;;Erik Truempler
117401;Otakar;Ungerman;U;19770122.0;BEL;;;Otakar Ungerman
117402;Andrei;Samets;U;19700922.0;BLR;;;Andrei Samets
117403;Konstantin;Zinchenko;U;19770805.0;BLR;;;Konstantin Zinchenko
117404;Stanislao;Morousidze;U;19810630.0;BLR;;;Stanislao Morousidze
117405;Alexei;Tioubaev;U;19800430.0;RUS;;;Alexei Tioubaev
117406;Sergei;Alexandrov;U;19780721.0;BLR;;;Sergei Alexandrov
117407;Alexander;Masliouk;U;19811003.0;RUS;;;Alexander Masliouk
117408;Sergei;Zavraznov;U;19800821.0;BLR;;;Sergei Zavraznov
117409;Peter;Kolesnikov;U;19790306.0;RUS;;;Peter Kolesnikov
117410;Paul;Maggs;U;19771201.0;GBR;;;Paul Maggs
117411;Jason;Maher;U;19770715.0;AUS;;;Jason Maher
117412;Alexei;Poutchinets;U;19810219.0;BLR;;;Alexei Poutchinets
117413;Alexander;Svetiakov;U;19820617.0;BLR;;;Alexander Svetiakov
117414;Carlos;Sarmiento;U;19770928.0;BOL;;;Carlos Sarmiento
117415;Sebastian;Contador;U;19751211.0;CHI;;;Sebastian Contador
117416;Ramiro;Videa;U;19740222.0;BOL;;;Ramiro Videa
117417;Sergio;Vidal;U;19810616.0;BOL;;;Sergio Vidal
117418;Omar;Zeballos;U;19811202.0;BOL;;;Omar Zeballos
117419;Luis;Lazo De La Vega;U;19810512.0;BOL;;;Luis Lazo De La Vega
117420;Jose;Antelo;U;19820703.0;BOL;;;Jose Antelo
117421;Dino;Pelorosso;U;19780607.0;ARG;;;Dino Pelorosso
117422;Richard;Villegas;R;19780623.0;BOL;;;Richard Villegas
117423;Santiago;Zeyen;U;19790410.0;ARG;;;Santiago Zeyen
117424;Fernando;Saunero;U;19810825.0;BOL;;;Fernando Saunero
117425;Mario;Gili;U;19760618.0;ARG;;;Mario Gili
117426;Gonzalo;Ulloa;U;19801028.0;BOL;;;Gonzalo Ulloa
117427;Eduardo;Sartori;U;19790527.0;BRA;;;Eduardo Sartori
117428;Enrico;Sartori;U;19680609.0;PUR;;;Enrico Sartori
117429;Rafael;Kompatscher;U;19790411.0;BRA;;;Rafael Kompatscher
117430;Rafael;Cruz;U;19801206.0;BRA;;;Rafael Cruz
117431;Christoph;Haid;U;19810210.0;AUT;;;Christoph Haid
117432;Rafael;Martins;U;19810225.0;BRA;;;Rafael Martins
117433;Hector;Silva;U;19800318.0;BRA;;;Hector Silva
117434;Tiago;Ruffoni;R;19800525.0;BRA;;;Tiago Ruffoni
117435;Joao Paulo;Menano;U;19820517.0;BRA;;;Joao Paulo Menano
117436;Luis;Barbosa;R;19801101.0;BRA;;;Luis Barbosa
117437;Albano;Franco;U;19810408.0;BRA;;;Albano Franco
117438;Evandro;Silva;U;19760911.0;BRA;;;Evandro Silva
117439;Braulino;Silva;U;19761227.0;BRA;;;Braulino Silva
117440;Jair;Montovani;U;19800219.0;BRA;;;Jair Montovani
117441;Rodrigo;Cristo;U;19801217.0;BRA;;;Rodrigo Cristo
117442;Daniel;Crawley;U;19790315.0;GBR;;;Daniel Crawley
117443;Dylan;Limus;U;;BRU;;;Dylan Limus
117444;Sharill;Teo;U;19820805.0;BRU;;;Sharill Teo
117445;Hardiyamin;Baharuddin;U;19810616.0;BRU;;;Hardiyamin Baharuddin
117446;Penh How;Chua;U;19791219.0;BRU;;;Penh How Chua
117447;Abdullah;Ali;U;19791216.0;BRU;;;Abdullah Ali
117448;Aidan;Graveson;U;19791227.0;GBR;;;Aidan Graveson
117449;Daniel;Shirley;U;19800912.0;GBR;;;Daniel Shirley
117450;Yusri;Yusainey;U;;BRU;;;Yusri Yusainey
117451;Javier;Gutierrez Lima;U;19751014.0;MEX;;;Javier Gutierrez Lima
117452;Chris;James;U;19760729.0;CAN;;;Chris James
117453;James;Gordon;U;19760701.0;CAN;;;James Gordon
117454;Robert;Nita;R;19790508.0;ROU;;;Robert Nita
117455;Hugues;Laverdiere;U;19731126.0;CAN;;;Hugues Laverdiere
117456;Nicolas;Brochu;U;19761012.0;CAN;;;Nicolas Brochu
117457;Jerry;Turek;U;19750402.0;CAN;;Q55314938;Jerry Turek
117458;Carlos;Haupt;U;19650604.0;CHI;;;Carlos Haupt
117459;Andres;Morales;U;19770603.0;CHI;;;Andres Morales
117460;Sebastian;Bugueno;U;19830105.0;CHI;;;Sebastian Bugueno
117461;Claudio;Rojas;U;19670218.0;CHI;;;Claudio Rojas
117462;Guillermo;Gomez;U;19810125.0;CHI;;;Guillermo Gomez
117463;Bozidar;Ivankovic;U;19801111.0;CHI;;;Bozidar Ivankovic
117464;Felipe;Perez;U;;CHI;;;Felipe Perez
117465;Eduardo;Valdes;U;19810116.0;CHI;;;Eduardo Valdes
117466;Yi;Liu;U;19800820.0;CHN;;;Yi Liu
117467;Shuo;Liu;U;19781106.0;CHN;;;Shuo Liu
117468;Yi Ming;Yang;U;19770529.0;CHN;;;Yi Ming Yang
117469;Nan;Yang;U;19810808.0;CHN;;;Nan Yang
117470;Jiang;Wu;U;19810612.0;CHN;;;Jiang Wu
117471;Lei;Wang;U;19790125.0;CHN;;;Lei Wang
117472;Jin Jian;Liu;U;19780217.0;CHN;;;Jin Jian Liu
117473;Xu Bo;Jiang;U;19790305.0;CHN;;;Xu Bo Jiang
117474;Liang Fu;Chu;U;19811010.0;CHN;;;Liang Fu Chu
117475;Qi;Chen;U;19760926.0;CHN;;;Qi Chen
117476;Hao;Shi;U;19790125.0;CHN;;;Hao Shi
117477;Jonathan;Labella;U;19760718.0;SWE;;;Jonathan Labella
117478;Miao;Cui;U;19820303.0;CHN;;;Miao Cui
117479;Tai;Tsuchiya;U;19780721.0;JPN;;;Tai Tsuchiya
117480;Wei;Cai;R;19750710.0;CHN;;;Wei Cai
117481;Nian Fei;Zhang;U;19790206.0;CHN;;;Nian Fei Zhang
117482;Lovro;Brajkovic;U;19800511.0;CRO;;;Lovro Brajkovic
117483;Pero;Pivcevic;U;19751112.0;CRO;;;Pero Pivcevic
117484;Sasa;Gregurincic;U;19790622.0;CRO;;;Sasa Gregurincic
117485;Matjaz;Sulin;U;19730104.0;SLO;;;Matjaz Sulin
117486;Marko;Kovacevic;R;19810417.0;CRO;;;Marko Kovacevic
117487;Ignacio;Truyol Turrion;R;19730814.0;ESP;;;Ignacio Truyol Turrion
117488;Velimir;Svigir;U;19810401.0;CRO;;;Velimir Svigir
117489;Peter;Matejowsky;U;19731201.0;AUT;;;Peter Matejowsky
117490;Michel;Stopa;U;19750728.0;FRA;;;Michel Stopa
117491;Daniel;Santl;U;19780528.0;SLO;;;Daniel Santl
117492;Stefano;Rampazzo;U;19730915.0;ITA;;;Stefano Rampazzo
117493;Kreso;Zrinski;U;19800718.0;CRO;;;Kreso Zrinski
117494;Tomislav;Gospic;U;19801012.0;AUT;;;Tomislav Gospic
117495;Mark;Eberling;U;19781012.0;LUX;;;Mark Eberling
117496;Zlatko;Stupavsky;U;19780411.0;CRO;;;Zlatko Stupavsky
117497;Constantin;Minar;U;19820608.0;GER;;;Constantin Minar
117498;George;Kalanov;U;19800212.0;CYP;;;George Kalanov
117499;Enias;Georgiadis;U;19760723.0;GRE;;;Enias Georgiadis
117500;Alex;Halsey;U;19800227.0;GBR;;;Alex Halsey
117501;Alexandros;Siderakos;U;19811222.0;GRE;;;Alexandros Siderakos
117502;Antonis;Kalaitzakis;R;19821215.0;GRE;;;Antonis Kalaitzakis
117503;Aristotelis;Mouratoglou;L;19840621.0;GRE;;;Aristotelis Mouratoglou
117504;Tim;Davis;U;19750627.0;GBR;;;Tim Davis
117505;Christian;Requeni Sivera;U;19750610.0;ESP;;;Christian Requeni Sivera
117506;Andreas;Orfanidis;U;19790522.0;GRE;;;Andreas Orfanidis
117507;Jens;Anker Andersen;U;19670905.0;DEN;;;Jens Anker Andersen
117508;Jan Axel;Tribler;U;19780310.0;DEN;;;Jan Axel Tribler
117509;Marek;Krasny;U;19771006.0;DEN;;;Marek Krasny
117510;Marius;Lunde;U;19770221.0;NOR;;Q96756015;Marius Lunde
117511;Johan;Olsson;U;19750908.0;SWE;;;Johan Olsson
117512;Peter;Bjornlund;U;19720923.0;SWE;;;Peter Bjornlund
117513;Stefan;Heinkel;U;19790523.0;GER;;;Stefan Heinkel
117514;Yuri;Makarov;U;19780322.0;LAT;;;Yuri Makarov
117515;Daniel;Dolbea;R;19760602.0;GER;;;Daniel Dolbea
117516;Daniel;Palominos;U;19781108.0;CHI;;;Daniel Palominos
117517;Juan Carlos;Osorio;U;19821214.0;ECU;;;Juan Carlos Osorio
117518;Jose Manuel;Fernandez Canadas;U;19770801.0;ESP;;;Jose Manuel Fernandez Canadas
117519;Tiago;Neto;U;19780122.0;POR;;;Tiago Neto
117520;Alejandro;Correa;U;19790205.0;ARG;;;Alejandro Correa
117521;Ali;Ghoneim;U;19750516.0;EGY;;;Ali Ghoneim
117522;Omar;Haggag;U;19710102.0;EGY;;;Omar Haggag
117523;Patric;Stalbark;U;19730912.0;SWE;;;Patric Stalbark
117524;Mehdy;Karbid;R;19781118.0;USA;;;Mehdy Karbid
117525;Joseph;Taylor;U;19780709.0;GBR;;;Joseph Taylor
117526;Alberto;Gonzalez Lopez;U;19770919.0;ESP;;;Alberto Gonzalez Lopez
117527;Oscar;Martinez Dieguez;R;19740209.0;ESP;;;Oscar Martinez Dieguez
117528;Fernando;Cartagena Martinez;U;19800803.0;ESP;;;Fernando Cartagena Martinez
117529;Jose Manuel;Roman Gomez;U;19770920.0;ESP;;;Jose Manuel Roman Gomez
117530;Jose;Ferrol Garcia;U;19800516.0;ESP;;;Jose Ferrol Garcia
117531;Pedro;Villena Martinez;U;19820819.0;ESP;;;Pedro Villena Martinez
117532;Pablo;Lozano Pinillos;U;19820407.0;ESP;;;Pablo Lozano Pinillos
117533;Jose;Aupi Chueca;U;19741013.0;ESP;;;Jose Aupi Chueca
117534;Carlos;Herrero Tambo;U;19810710.0;ESP;;;Carlos Herrero Tambo
117535;Cristian;Bogarin;U;19700824.0;PAR;;;Cristian Bogarin
117536;Jorge;Martin Fernandez;U;19800911.0;ESP;;;Jorge Martin Fernandez
117537;Alvaro;Mantoan Ochera;U;19750312.0;ESP;;;Alvaro Mantoan Ochera
117538;Vicente;Romany Terencio;U;19820115.0;ESP;;;Vicente Romany Terencio
117539;Juan;Perianez Llopis;R;19820210.0;ESP;;;Juan Perianez Llopis
117540;Jesus;Escribano Joven;U;19771230.0;ESP;;;Jesus Escribano Joven
117541;Raul;Noguerales Agustin;U;19780810.0;ESP;;;Raul Noguerales Agustin
117542;Fernando;Sanchez Martinez;U;19770617.0;ESP;;;Fernando Sanchez Martinez
117543;Sergio;Viaji Munoz;U;19780218.0;ESP;;;Sergio Viaji Munoz
117544;Borja;Anglada Orengo;U;19771130.0;ESP;;;Borja Anglada Orengo
117545;Javier;Ferrer Ern;U;19790921.0;ESP;;;Javier Ferrer Ern
117546;Marc;Casabo;U;19771007.0;ESP;;;Marc Casabo
117547;Roger;Fradera Jubany;U;19790326.0;ESP;;;Roger Fradera Jubany
117548;Rafael;Garcia Alex;U;19811215.0;ESP;;;Rafael Garcia Alex
117549;Jose Luis;Lara Salinas;U;19810707.0;ESP;;;Jose Luis Lara Salinas
117550;Ivan;Lopez Rios;U;19770917.0;ESP;;;Ivan Lopez Rios
117551;Carlos Alberto;Marcote Jimeno;U;19810511.0;ESP;;;Carlos Alberto Marcote Jimeno
117552;Kai;Schmid;U;19800206.0;GER;;;Kai Schmid
117553;Yon;Guezuraga Cantero;U;19790506.0;ESP;;;Yon Guezuraga Cantero
117554;Raul;Diaz Garcia;U;19810214.0;ESP;;;Raul Diaz Garcia
117555;Miguel Angel;Casal Arantes;U;19781217.0;ESP;;;Miguel Angel Casal Arantes
117556;Gerard;Avellaneda Canals;U;19791008.0;ESP;;;Gerard Avellaneda Canals
117557;Eduard;Schneider;U;19800705.0;GER;;;Eduard Schneider
117558;Alejandro;Gutierrez De La Maza;U;19750512.0;ESP;;;Alejandro Gutierrez De La Maza
117559;Borja;Gutierrez De La Maza;U;19750512.0;ESP;;;Borja Gutierrez De La Maza
117560;Gabriel;Reyna Huidobro;U;19770623.0;ESP;;;Gabriel Reyna Huidobro
117561;Pedro;Navedo Garcia;U;19771003.0;ESP;;;Pedro Navedo Garcia
117562;Gerard;Gramatica;U;19790419.0;ARG;;;Gerard Gramatica
117563;Jose Manuel;Garcia Lomas;U;;ESP;;;Jose Manuel Garcia Lomas
117564;Alejandro;Sorrentini Gutierrez;U;19810302.0;ESP;;;Alejandro Sorrentini Gutierrez
117565;Miika;Kangas;U;19780317.0;FIN;;;Miika Kangas
117566;Tuomas;Niskakangas;U;19800225.0;FIN;;;Tuomas Niskakangas
117567;Aistis;Slajus;U;19811221.0;LTU;;;Aistis Slajus
117568;Ivar;Troost;U;19750414.0;EST;;;Ivar Troost
117569;Mikko;Viljanen;U;19771228.0;FIN;;;Mikko Viljanen
117570;Veli Pekka;Antila;U;19760311.0;FIN;;;Veli Pekka Antila
117571;Antti Jussi;Puotiniemi;U;19780529.0;FIN;;;Antti Jussi Puotiniemi
117572;Mikko;Haulos;U;19791023.0;FIN;;;Mikko Haulos
117573;Janne;Leskinen;U;19750326.0;FIN;;;Janne Leskinen
117574;Mikko;Salminvuo;U;19731122.0;FIN;;;Mikko Salminvuo
117575;Ilkka;Riikonen;U;19761109.0;FIN;;;Ilkka Riikonen
117576;Fredrik;Persson;U;19781213.0;SWE;;;Fredrik Persson
117577;Rene;Hohm;U;19770421.0;GER;;;Rene Hohm
117578;Mats;Norin;R;19790621.0;SWE;;;Mats Norin
117579;Kristofer;Stahlberg;R;19790507.0;SWE;;;Kristofer Stahlberg
117580;Brook;Blain;U;19751211.0;USA;;;Brook Blain
117581;Pyry;Ollikainen;U;19800211.0;FIN;;;Pyry Ollikainen
117582;Daniel;Pahlsson;U;19741006.0;SWE;;;Daniel Pahlsson
117583;Timo;Sinkkonen;U;19800914.0;FIN;;;Timo Sinkkonen
117584;Jason;Roberts;U;19750104.0;AUS;;;Jason Roberts
117585;Daniel;Hammar;U;19761220.0;SWE;;;Daniel Hammar
117586;Olivier;Bouhamri;U;19800823.0;FRA;;;Olivier Bouhamri
117587;Romain;Ambert;U;19790323.0;FRA;;;Romain Ambert
117588;Teddy;Mebounou;U;19810703.0;FRA;;;Teddy Mebounou
117589;Florian;Marquardt;U;19770617.0;GER;;;Florian Marquardt
117590;Arnaud;Breistroff;U;19730404.0;FRA;;;Arnaud Breistroff
117591;Johan;Barras;R;19780111.0;FRA;;;Johan Barras
117592;Sebastien;Guillemart;U;19771214.0;FRA;;;Sebastien Guillemart
117593;Paulo;Freitas;U;19730326.0;FRA;;;Paulo Freitas
117594;Brice;Battistini;U;19810920.0;FRA;;;Brice Battistini
117595;Frank;Eicher;U;19800207.0;LUX;;;Frank Eicher
117596;Olivier;Lucas Grousset;U;19730624.0;FRA;;;Olivier Lucas Grousset
117597;Nick;Beirnaert;R;19781028.0;BEL;;;Nick Beirnaert
117598;Simon;Hancock;U;19760414.0;AUS;;;Simon Hancock
117599;Roderick;Mclaren;U;19690304.0;IRL;;;Roderick Mclaren
117600;Nicolas;Guilbot;U;19780327.0;FRA;;;Nicolas Guilbot
117601;Franck;Beun;U;19710121.0;FRA;;;Franck Beun
117602;Bruno;La Font;U;19721116.0;FRA;;;Bruno La Font
117603;Philippe;Pages;U;19720401.0;FRA;;;Philippe Pages
117604;Johan;Rousseaux;U;19770804.0;FRA;;;Johan Rousseaux
117605;Julien;Morel;U;19750320.0;FRA;;;Julien Morel
117606;Thomas;Leleu;U;19720608.0;FRA;;;Thomas Leleu
117607;Philippe;Rosant;U;19730502.0;FRA;;;Philippe Rosant
117608;David;Ruiz;U;19800524.0;FRA;;;David Ruiz
117609;Stephane;Cordobes;U;19761113.0;FRA;;;Stephane Cordobes
117610;Michael;Boulding;U;19760208.0;GBR;;Q6828749;Michael Boulding
117611;Stephane;Heyd;U;19741101.0;FRA;;;Stephane Heyd
117612;Gael;Demenet;U;19800223.0;FRA;;;Gael Demenet
117613;Stephane;Neveu;U;19721203.0;FRA;;;Stephane Neveu
117614;Nelson;Parent;U;19790602.0;FRA;;;Nelson Parent
117615;Thomas;Greenland;U;19800630.0;GBR;;;Thomas Greenland
117616;Rhys;Hanger;U;19770218.0;GBR;;;Rhys Hanger
117617;William;Barker;U;19810321.0;GBR;;Q101513287;William Barker
117618;Anthony;Maublanc;U;19770122.0;FRA;;;Anthony Maublanc
117619;Craig;Edmondson;U;19780612.0;GBR;;;Craig Edmondson
117620;Nick;Lester;U;19770523.0;GBR;;;Nick Lester
117621;Mark;Rapa;U;19800504.0;GBR;;;Mark Rapa
117622;Jamal;Parker;U;19800726.0;USA;;;Jamal Parker
117623;Adam;Wharf;U;19800623.0;GBR;;;Adam Wharf
117624;Markus;Krimmer;U;19820212.0;GER;;;Markus Krimmer
117625;Thorsten;Schleidt;U;19820327.0;GER;;;Thorsten Schleidt
117626;Nino;Ulrich;U;19820904.0;GER;;;Nino Ulrich
117627;Tobias;Job;U;19791217.0;GER;;;Tobias Job
117628;Oliver;Maiberger;U;19780630.0;GER;;;Oliver Maiberger
117629;Heiko;Wunderlich;U;19780302.0;GER;;;Heiko Wunderlich
117630;Carsten;Denk;U;19750806.0;GER;;;Carsten Denk
117631;Manuel;Barz;U;19790408.0;GER;;;Manuel Barz
117632;Gemot;Fischer;U;19810630.0;GER;;;Gemot Fischer
117633;Francesco;Scarpa;U;;ITA;;;Francesco Scarpa
117634;Mathias;Frenzel;U;19780120.0;GER;;;Mathias Frenzel
117635;Paul;Arber;R;19751102.0;AUS;;;Paul Arber
117636;Marcus;Lund;U;19780104.0;SWE;;;Marcus Lund
117637;Bjorn;Behles;U;19800216.0;GER;;;Bjorn Behles
117638;Tobias;Siechau;U;19820517.0;GER;;;Tobias Siechau
117639;Robin;Albrecht;U;19820111.0;GER;;;Robin Albrecht
117640;Sebastian;Falk;U;19810711.0;GER;;;Sebastian Falk
117641;Philipp;Laucht;U;19801012.0;GER;;;Philipp Laucht
117642;Wim;Fissette;U;19800322.0;BEL;;Q19668767;Wim Fissette
117643;Andrey;Pavlov;U;19770316.0;RUS;;;Andrey Pavlov
117644;Adjin;Lartey;U;19780726.0;GHA;;;Adjin Lartey
117645;Yan;Adjei Darko;U;19790329.0;GHA;;;Yan Adjei Darko
117646;Aristotelis;Dalias;U;19850312.0;GRE;;;Aristotelis Dalias
117647;Jelko;Viskovich;U;19781024.0;AUS;;;Jelko Viskovich
117648;Dimitri;Savvides;U;19780415.0;CYP;;;Dimitri Savvides
117649;Grigoris;Demertzis;U;19820125.0;GRE;;;Grigoris Demertzis
117650;Haydn;Wakefield;U;19770110.0;RSA;;;Haydn Wakefield
117651;Michael;Gal;U;19800531.0;AUT;;;Michael Gal
117652;Evangelos;Triantis;U;19820331.0;GRE;;;Evangelos Triantis
117653;Dimitris;Fassoulas;U;19790608.0;GRE;;;Dimitris Fassoulas
117654;Peter;Horozakis;U;19790612.0;AUS;;;Peter Horozakis
117655;Haris;Valaris;U;19800620.0;GRE;;;Haris Valaris
117656;Nikos;Kargadouris;U;19810311.0;GRE;;;Nikos Kargadouris
117657;Andreas;Kefalas;U;19660804.0;GRE;;;Andreas Kefalas
117658;Andreas;Goudamanos;U;19790128.0;GRE;;;Andreas Goudamanos
117659;Scott;Mckenzie;U;19691228.0;AUS;;;Scott Mckenzie
117660;Gian Maria;Benatti;U;19750807.0;ITA;;;Gian Maria Benatti
